4.999999999999999584e-02,2.022345468734670249e+00,8.178418361945343218e-01,7.905640841040136858e-23,-3.952820420520068429e-23,9.999999999999680256e-01,-2.526622666332639088e-07,1.271551724137945372e-02,1.983964578249038491e+00,9.610813445925844301e-01,-3.839882694219495146e-22,-3.896351557369781729e-22,8.660254142902035213e-01,4.999999818034810972e-01,6.293103448275852441e-02,1.879105992886813015e+00,1.065939910949729841e+00,-3.670476104768634928e-22,1.807003620809174173e-22,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515270539256e+00,1.104320809051840158e+00,3.388131789017201427e-23,-4.856322230924655516e-22,1.002755299407998414e-07,9.999999999999950040e-01,1.185344827586201633e-02,1.592627039624822993e+00,1.065939905975661350e+00,1.016439536705160487e-22,5.985699493930389050e-22,-4.999999180276080146e-01,8.660254511112159825e-01,6.163793103448274996e-02,1.487768466074928853e+00,9.610813314994457457e-01,-4.404571325722361914e-22,-2.428161115462327758e-22,-8.660253532857716818e-01,5.000000874662466899e-01,6.120689655172422555e-02,1.449387564959426333e+00,8.178418554433544152e-01,-9.035018104045870863e-23,-7.940933880509066854e-24,-9.999999999999956701e-01,9.364641963028469523e-08,1.142241379310329763e-02,1.487768467949786677e+00,6.746023800736420384e-01,4.517509052022935432e-23,-7.340952209537269856e-23,-8.660254500728141736e-01,-4.999999198261731448e-01,6.120689655172422555e-02,1.592627043307995871e+00,5.697438086383884714e-01,2.089347936560607556e-22,4.291633599421788748e-22,-5.000000588791753131e-01,-8.660253697905282433e-01,2.250000000000000056e-01,1.735866517904415929e+00,5.313629101085358686e-01,9.740878893424454322e-23,-4.856322230924655516e-22,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105987107272835e+00,5.697438197401014648e-01,4.291633599421788748e-22,2.145816799710894374e-22,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964551337804139e+00,6.746023935495221169e-01,-4.517509052022935079e-22,5.646886315028669290e-24,8.660253548711701610e-01,-5.000000847202566989e-01,6.293103448275852441e-02
1.000000000000000194e-01,2.022345468734670249e+00,8.178418361945343218e-01,-2.032879073410320974e-22,-3.614007241618348345e-22,9.999999999999680256e-01,-2.526622666332638559e-07,1.271551724137945372e-02,1.983964578249038491e+00,9.610813445925844301e-01,0.000000000000000000e+00,3.952820420520068429e-23,8.660254142902035213e-01,4.999999818034810972e-01,6.293103448275852441e-02,1.879105992886813015e+00,1.065939910949729841e+00,4.517509052022935432e-23,0.000000000000000000e+00,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515270539256e+00,1.104320809051840158e+00,3.529303946892918471e-23,1.016439536705160487e-22,1.002755299407998414e-07,9.999999999999950040e-01,1.185344827586201633e-02,1.592627039624822993e+00,1.065939905975661350e+00,-6.776263578034402854e-23,-9.035018104045870863e-23,-4.999999180276080146e-01,8.660254511112159825e-01,6.163793103448274996e-02,1.487768466074928853e+00,9.610813314994457457e-01,-1.129377263005733858e-23,2.089347936560607556e-22,-8.660253532857716818e-01,5.000000874662466899e-01,6.120689655172422555e-02,1.449387564959426333e+00,8.178418554433544152e-01,-4.517509052022935432e-23,-6.882142696441190490e-24,-9.999999999999956701e-01,9.364641963028469523e-08,1.142241379310329763e-02,1.487768467949786677e+00,6.746023800736420384e-01,1.355252715606880571e-22,1.016439536705160487e-22,-8.660254500728141736e-01,-4.999999198261731448e-01,6.120689655172422555e-02,1.592627043307995871e+00,5.697438086383884714e-01,-1.072908399855447187e-22,-1.355252715606880571e-22,-5.000000588791753131e-01,-8.660253697905282433e-01,2.250000000000000056e-01,1.735866517904415929e+00,5.313629101085358686e-01,1.905824131322175810e-22,-3.952820420520068312e-22,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105987107272835e+00,5.697438197401014648e-01,2.823443157514334424e-23,-1.242314989306307170e-22,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964551337804139e+00,6.746023935495221169e-01,-6.889201304334976254e-22,3.388131789017201427e-23,8.660253548711701610e-01,-5.000000847202566989e-01,6.293103448275852441e-02
1.500000000000000500e-01,2.022345468734670249e+00,8.178418361945343218e-01,1.355252715606880571e-22,-2.823443157514334424e-23,9.999999999999680256e-01,-2.526622666332638559e-07,1.271551724137945372e-02,1.983964578249038491e+00,9.610813445925844301e-01,-1.129377263005733770e-22,1.863472483959460755e-22,8.660254142902035213e-01,4.999999818034810972e-01,6.293103448275852441e-02,1.879105992886813015e+00,1.065939910949729841e+00,1.129377263005733858e-23,-3.952820420520068312e-22,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515270539256e+00,1.104320809051840158e+00,-1.376428539288238098e-22,-2.484629978612614340e-22,1.002755299407998414e-07,9.999999999999950040e-01,1.185344827586201633e-02,1.592627039624822993e+00,1.065939905975661350e+00,1.694065894508600772e-22,-1.129377263005733770e-22,-4.999999180276080146e-01,8.660254511112159825e-01,6.163793103448274996e-02,1.487768466074928853e+00,9.610813314994457457e-01,5.646886315028668849e-23,6.211574946531535851e-23,-8.660253532857716818e-01,5.000000874662466899e-01,6.120689655172422555e-02,1.449387564959426333e+00,8.178418554433544152e-01,-3.162256336416054743e-22,-2.029349769463428033e-23,-9.999999999999956701e-01,9.364641963028469523e-08,1.142241379310329763e-02,1.487768467949786677e+00,6.746023800736420384e-01,1.129377263005733858e-23,-1.976410210260034156e-22,-8.660254500728141736e-01,-4.999999198261731448e-01,6.120689655172422555e-02,1.592627043307995871e+00,5.697438086383884714e-01,5.646886315028669290e-24,-2.032879073410320974e-22,-5.000000588791753131e-01,-8.660253697905282433e-01,2.250000000000000056e-01,1.735866517904415929e+00,5.313629101085358686e-01,-1.835238052384317464e-23,-1.129377263005733858e-23,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105987107272835e+00,5.697438197401014648e-01,-7.340952209537269856e-23,2.032879073410320974e-22,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964551337804139e+00,6.746023935495221169e-01,1.694065894508600772e-22,-3.331662925866914962e-22,8.660253548711701610e-01,-5.000000847202566989e-01,6.293103448275852441e-02
2.000000000000000944e-01,2.022345468734670249e+00,8.178418361945343218e-01,2.710505431213761141e-22,2.428161115462327758e-22,9.999999999999680256e-01,-2.526622666332638559e-07,1.271551724137945372e-02,1.983964578249038491e+00,9.610813445925844301e-01,1.129377263005733858e-23,-1.072908399855447187e-22,8.660254142902035213e-01,4.999999818034810972e-01,6.293103448275852441e-02,1.879105992886813015e+00,1.065939910949729841e+00,3.614007241618348345e-22,8.244454019941857060e-22,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515270539256e+00,1.104320809051840158e+00,-7.411538288475128672e-23,-5.533948588728095448e-22,1.002755299407998414e-07,9.999999999999950040e-01,1.185344827586201633e-02,1.592627039624822993e+00,1.065939905975661350e+00,-2.089347936560607556e-22,-5.308073136126949117e-22,-4.999999180276080146e-01,8.660254511112159825e-01,6.163793103448274996e-02,1.487768466074928853e+00,9.610813314994457457e-01,-4.517509052022935432e-23,-1.129377263005733770e-22,-8.660253532857716818e-01,5.000000874662466899e-01,6.120689655172422555e-02,1.449387564959426333e+00,8.178418554433544152e-01,-1.016439536705160487e-22,4.305750815209360159e-23,-9.999999999999956701e-01,9.364641963028469523e-08,1.142241379310329763e-02,1.487768467949786677e+00,6.746023800736420384e-01,2.371692252312041175e-22,-4.235164736271501695e-22,-8.660254500728141736e-01,-4.999999198261731448e-01,6.120689655172422555e-02,1.592627043307995871e+00,5.697438086383884714e-01,2.258754526011467716e-23,-6.437450399132682652e-22,-5.000000588791753131e-01,-8.660253697905282433e-01,2.250000000000000056e-01,1.735866517904415929e+00,5.313629101085358686e-01,4.263399167846645692e-22,-5.195135409826375952e-22,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105987107272835e+00,5.697438197401014648e-01,-4.686915641473795297e-22,1.581128168208027372e-22,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964551337804139e+00,6.746023935495221169e-01,-5.646886315028668849e-23,1.298783852456593988e-22,8.660253548711701610e-01,-5.000000847202566989e-01,6.293103448275852441e-02
2.500000000000001110e-01,2.022345467108839667e+00,8.178418376023033343e-01,-1.754698559355912732e-07,1.384962399463170853e-07,9.999999999999680256e-01,-2.526622666332638559e-07,1.271551724137945372e-02,1.983964578249038491e+00,9.610813445925844301e-01,-4.291633599421788748e-22,-3.119904689053339689e-22,8.660254119359653835e-01,4.999999858811413067e-01,6.293103448275852441e-02,1.879105992886813015e+00,1.065939910949729841e+00,-2.766974294364047724e-22,7.453889935837843021e-22,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515270539256e+00,1.104320809051840158e+00,-8.752673788294437950e-23,1.039027081965275190e-21,1.002755299407998414e-07,9.999999999999950040e-01,1.185344827586201633e-02,1.592627039624822993e+00,1.065939905975661350e+00,-6.437450399132682652e-22,3.501069515317775180e-22,-4.999999180276080146e-01,8.660254511112159825e-01,6.163793103448274996e-02,1.487768466074928853e+00,9.610813314994457457e-01,-1.366546488236938028e-21,7.679765388438990293e-22,-8.660253532857716818e-01,5.000000874662466899e-01,6.120689655172422555e-02,1.449387564959426333e+00,8.178418554433544152e-01,-7.340952209537269856e-22,-2.205814966808073898e-23,-9.999999999999956701e-01,9.364641963028469523e-08,1.142241379310329763e-02,1.487768467949786677e+00,6.746023800736420384e-01,1.377840260866995251e-21,-5.308073136126949117e-22,-8.660254500728141736e-01,-4.999999198261731448e-01,6.120689655172422555e-02,1.592627043307995871e+00,5.697438086383884714e-01,-3.388131789017201427e-23,5.759824041329242719e-22,-5.000000588791753131e-01,-8.660253697905282433e-01,2.250000000000000056e-01,1.735866517904415929e+00,5.313629101085358686e-01,3.204607983778769798e-22,4.178695873121215113e-22,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105987107272835e+00,5.697438197401014648e-01,-3.331662925866914962e-22,-1.807003620809174173e-22,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964551337804139e+00,6.746023935495221169e-01,-7.905640841040136858e-23,3.331662925866914962e-22,8.660253548711701610e-01,-5.000000847202566989e-01,6.293103448275852441e-02
3.000000000000001554e-01,2.022345458415327535e+00,8.178418426729930912e-01,-1.980081820417438289e-07,7.578805741679048780e-08,9.999999999999845679e-01,-1.759196919941350619e-07,1.271551724137945372e-02,1.983964561393066983e+00,9.610813352482417971e-01,-3.310568967427250925e-07,-2.102351504576207376e-07,8.660254111594625215e-01,4.999999872260837419e-01,6.293103448275852441e-02,1.879105987775516295e+00,1.065939901805203815e+00,-1.511364678977273241e-07,-2.646831137507187116e-07,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515280429789e+00,1.104320802947965863e+00,1.040196370116463046e-09,-2.707294021895576531e-07,1.002755299407998414e-07,9.999999999999950040e-01,1.185344827586201633e-02,1.592627042081353972e+00,1.065939901661867806e+00,1.583348061539628552e-07,-2.733254010820005378e-07,-4.999999180276080146e-01,8.660254511112159825e-01,6.163793103448274996e-02,1.487768470456987124e+00,9.610813289752954125e-01,2.774822096437762609e-07,-1.604163564163902461e-07,-8.660253532857716818e-01,5.000000874662466899e-01,6.120689655172422555e-02,1.449387569702731637e+00,8.178418554225019843e-01,2.906418470179832411e-07,-7.908444023925889928e-10,-9.999999999999956701e-01,9.364641963028469523e-08,1.142241379310329763e-02,1.487768470417411226e+00,6.746023815254587053e-01,3.127415617613320905e-07,1.757482940608674444e-07,-8.660254500728141736e-01,-4.999999198261731448e-01,6.120689655172422555e-02,1.592627043307995871e+00,5.697438086383884714e-01,6.421117501925547219e-08,1.267778925141727729e-07,-5.000000588791753131e-01,-8.660253697905282433e-01,2.250000000000000056e-01,1.735866517904415929e+00,5.313629101085358686e-01,-2.032879073410320974e-22,5.082197683525802787e-22,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105987107272835e+00,5.697438197401014648e-01,-1.355252715606880571e-22,4.969259957225228681e-22,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964551337804139e+00,6.746023935495221169e-01,5.985699493930389050e-22,-2.908146452239764886e-22,8.660253548711701610e-01,-5.000000847202566989e-01,6.293103448275852441e-02
3.500000000000001998e-01,2.022345447647902361e+00,8.178418456013804017e-01,-2.265377031247426956e-07,3.906352478725937278e-08,9.999999999999987788e-01,-4.992238564334172874e-08,1.271551724137945372e-02,1.983964546872806656e+00,9.610813255895429563e-01,-2.476166649009643938e-07,-1.698282618697996023e-07,8.660254111594625215e-01,4.999999872260837419e-01,6.293103448275852441e-02,1.879105981269909575e+00,1.065939890618351482e+00,-1.039804606042221217e-07,-1.741278627523015086e-07,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515262902920e+00,1.104320790933390972e+00,-4.004577662193997270e-10,-1.966879056884639262e-07,8.242548560927554795e-08,9.999999999999965583e-01,1.185344827586201633e-02,1.592627048939022183e+00,1.065939889937176810e+00,1.195922354870900106e-07,-2.011071851469954061e-07,-4.999999315103885178e-01,8.660254433269306551e-01,6.163793103448274996e-02,1.487768482395078751e+00,9.610813221198220013e-01,2.056209247527127326e-07,-1.182273326473772400e-07,-8.660253544042043616e-01,5.000000855290649415e-01,6.120689655172422555e-02,1.449387582924945628e+00,8.178418553916044775e-01,2.217047415587484327e-07,-9.187498993210251576e-10,-9.999999999999956701e-01,9.364641963028469523e-08,1.142241379310329763e-02,1.487768482275888760e+00,6.746023883285824363e-01,1.882163036300540858e-07,1.084490204777477187e-07,-8.660254500728141736e-01,-4.999999198261731448e-01,6.120689655172422555e-02,1.592627049694527175e+00,5.697438199955064952e-01,1.147631956234020607e-07,2.053406755509397405e-07,-5.000000588791753131e-01,-8.660253697905282433e-01,2.250000000000000056e-01,1.735866517299243794e+00,5.313629175653636905e-01,-5.334374367872620383e-09,2.630240736901491974e-07,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105987107272835e+00,5.697438197401014648e-01,-7.849171977889850511e-22,6.663325851733829923e-22,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964551337804139e+00,6.746023935495221169e-01,-1.236668102991278653e-21,-1.948175778684890864e-22,8.660253548711701610e-01,-5.000000847202566989e-01,6.293103448275852441e-02
4.000000000000002442e-01,2.022345438318029043e+00,8.178418468689463428e-01,-1.204722642958122012e-07,1.218931224061220011e-08,9.999999999999983347e-01,5.812883506334105855e-08,1.271551724137945372e-02,1.983964535216575786e+00,9.610813175165094924e-01,-2.191142233983209500e-07,-1.567851808119999046e-07,8.660254111594625215e-01,4.999999872260837419e-01,6.293103448275852441e-02,1.879105976700689240e+00,1.065939883056530313e+00,-8.473140576933671230e-08,-1.369513294514162522e-07,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515240326757e+00,1.104320782118395572e+00,-6.324581030383012054e-10,-1.322128957161977604e-07,2.521854331489013515e-08,9.999999999999996669e-01,1.185344827586201633e-02,1.592627054071405146e+00,1.065939881282288448e+00,8.817941578339711715e-08,-1.491422264865784461e-07,-4.999999381785665276e-01,8.660254394770570130e-01,6.163793103448274996e-02,1.487768490452326287e+00,9.610813175208531289e-01,1.364037356817803132e-07,-7.787610674495093465e-08,-8.660253711171042035e-01,5.000000565814787246e-01,6.120689655172422555e-02,1.449387593350869752e+00,8.178418553776349853e-01,1.627686030868953191e-07,9.916627942474192994e-10,-9.999999999999982236e-01,5.940786985714912751e-08,1.142241379310329763e-02,1.487768491007200655e+00,6.746023933429129427e-01,1.590529967022907399e-07,9.164709076589956115e-08,-8.660254500728141736e-01,-4.999999198261731448e-01,6.120689655172422555e-02,1.592627054564337286e+00,5.697438286608536018e-01,8.251284300633000163e-08,1.428972273314156583e-07,-5.000000588791753131e-01,-8.660253697905282433e-01,2.250000000000000056e-01,1.735866517389351937e+00,5.313629285494245735e-01,7.244662240970461460e-10,1.770569951086593753e-07,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105983321226692e+00,5.697438252720981033e-01,-1.182821698971279358e-07,1.943601569112782901e-07,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964551337804139e+00,6.746023935495221169e-01,-4.150095525346780448e-08,2.158503852681123819e-08,8.660253821391196150e-01,-5.000000374907904721e-01,6.293103448275852441e-02
4.500000000000002887e-01,2.022345431660596216e+00,8.178418477807591902e-01,-1.174850580977328136e-07,2.056155043572053218e-08,9.999999999999961142e-01,8.817123483576291351e-08,1.271551724137945372e-02,1.983964527551524304e+00,9.610813119391964365e-01,-1.165019402131903716e-07,-8.623981139335599871e-08,8.660254111594625215e-01,4.999999872260837419e-01,6.293103448275852441e-02,1.879105972634056876e+00,1.065939876479128579e+00,-6.881520267028900371e-08,-1.114707203627503526e-07,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515186751835e+00,1.104320776324368536e+00,-1.441199083790636617e-09,-9.807283763825930890e-08,1.388262133600680416e-08,9.999999999999998890e-01,1.185344827586201633e-02,1.592627057744760544e+00,1.065939875099973788e+00,6.084211597244553553e-08,-1.012246352840087783e-07,-4.999999748170829150e-01,8.660254183238020875e-01,6.163793103448274996e-02,1.487768497002134982e+00,9.610813137752032276e-01,1.151443711281811496e-07,-6.626281323287758634e-08,-8.660253711171042035e-01,5.000000565814787246e-01,6.120689655172422555e-02,1.449387599717278485e+00,8.178418554204160973e-01,9.959246107819854565e-08,4.440532359926418806e-10,-9.999999999999993339e-01,3.684974115881353180e-08,1.142241379310329763e-02,1.487768497703817916e+00,6.746023972354512344e-01,1.093215028391241191e-07,6.482626771461311356e-08,-8.660254326859883056e-01,-4.999999499410442971e-01,6.120689655172422555e-02,1.592627058604815904e+00,5.697438356138759818e-01,7.207854133021029773e-08,1.237190291602957941e-07,-5.000000588791753131e-01,-8.660253697905282433e-01,2.250000000000002276e-01,1.735866517428855449e+00,5.313629361267511175e-01,1.560900582484221237e-09,1.264439664822070685e-07,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105978638464736e+00,5.697438331076078999e-01,-7.362019337662544976e-08,1.248269233164729449e-07,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964544613134429e+00,6.746023967047978243e-01,-1.278961204387856002e-07,5.407613025857204286e-08,8.660253821391196150e-01,-5.000000374907904721e-01,6.293103448275852441e-02
5.000000000000003331e-01,2.022345426495122389e+00,8.178418487886752741e-01,-8.724375053051813894e-08,1.908397232928614443e-08,9.999999999999951150e-01,9.843389118203622939e-08,1.271551724137945372e-02,1.983964522646954665e+00,9.610813082924047901e-01,-7.876038190945227837e-08,-5.879783283166346911e-08,8.660254111594625215e-01,4.999999872260837419e-01,6.293103448275852441e-02,1.879105969691226008e+00,1.065939871702405561e+00,-4.885469582770135429e-08,-7.952731982998846106e-08,5.000000705513375499e-01,8.660253630516010492e-01,6.163793103448294425e-02,1.735866515113806408e+00,1.104320771899186981e+00,-1.385350003631325969e-09,-7.531511865297919556e-08,7.951924513475359235e-09,1.000000000000000000e+00,1.185344827586201633e-02,1.592627060418283280e+00,1.065939870657679034e+00,4.459146680815746525e-08,-7.405344308696949204e-08,-5.000000008016129982e-01,8.660254033216272518e-01,6.163793103448274996e-02,1.487768501674394006e+00,9.610813110893078326e-01,7.760959914411037997e-08,-4.450560060300824085e-08,-8.660253711171042035e-01,5.000000565814787246e-01,6.120689655172422555e-02,1.449387604716131595e+00,8.178418554338853230e-01,8.626744455687836687e-08,5.961346284102345088e-11,-9.999999999999998890e-01,1.503231196221130463e-08,1.142241379310329763e-02,1.487768501989200853e+00,6.746023997838815900e-01,6.949942772539732820e-08,4.140680925321299884e-08,-8.660254293077642718e-01,-4.999999557923007210e-01,6.120689655172422555e-02,1.592627061530893950e+00,5.697438406675391365e-01,4.802296079120023430e-08,8.370469381318772639e-08,-5.000000232158580138e-01,-8.660253903807564324e-01,2.250000000000000056e-01,1.735866517528561914e+00,5.313629426060501038e-01,2.124749834548366745e-09,1.130281541164462788e-07,-9.190325852055309281e-08,-9.999999999999957812e-01,2.250000000000000056e-01,1.879105975670235074e+00,5.697438381892510062e-01,-4.757955570634978799e-08,8.235093523811681338e-08,5.000000000000001110e-01,-8.660254037844385966e-01,2.250000000000000056e-01,1.983964539114017933e+00,6.746023988891300949e-01,-9.282894433112575831e-08,3.412293890378565752e-08,8.660253821391196150e-01,-5.000000374907904721e-01,6.293103448275852441e-02
